#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50119417|ref|YP_048584.1|	1_456	231	226	94	95	216	75.00	  338
gi|50119418|ref|YP_048585.1|	1_458	300	316	95	99	313	40.58	  188
gi|50119419|ref|YP_048586.1|	1_460	529	529	100	100	529	91.87	 1023
gi|50119420|ref|YP_048587.1|	1_461	202	212	99	95	202	65.35	  242
gi|50119421|ref|YP_048588.1|	1_462	53	53	98	98	52	86.54	58.2
gi|50119422|ref|YP_048589.1|	1_463	62	63	100	98	62	54.84	73.9
gi|50119423|ref|YP_048590.1|	1_464	265	288	97	90	259	72.97	  365
gi|50119425|ref|YP_048592.1|	1_465	238	251	99	94	237	57.38	  278
gi|50119428|ref|YP_048595.1|	1_2861	398	395	93	93	374	47.59	  340
gi|50119429|ref|YP_048596.1|	1_2862	541	542	99	99	538	63.27	  696
gi|50119430|ref|YP_048597.1|	1_2863	291	291	99	99	288	59.38	  339
gi|50119432|ref|YP_048599.1|	1_2864	261	252	97	99	255	65.10	  331
gi|50119441|ref|YP_048608.1|	1_1499	147	149	100	99	147	54.42	  170
gi|50119442|ref|YP_048609.1|	1_1500	190	191	100	98	190	45.26	  148
gi|50119443|ref|YP_048610.1|	1_1501	367	363	97	96	356	70.51	  504
gi|50119444|ref|YP_048611.1|	1_1502	308	284	91	98	279	79.93	  483
gi|50119445|ref|YP_048612.1|	1_1503	262	275	97	91	254	77.17	  390
gi|50119446|ref|YP_048613.1|	1_1504	238	240	97	95	231	70.13	  342
gi|50119447|ref|YP_048614.1|	1_1505	378	389	99	97	377	64.72	  505
gi|50119448|ref|YP_048615.1|	1_1506	188	182	96	98	181	58.01	  201
gi|50119449|ref|YP_048616.1|	1_1507	261	249	92	96	241	48.96	  239
gi|50119450|ref|YP_048617.1|	1_492	432	431	99	100	431	92.58	  817
gi|50119451|ref|YP_048618.1|	1_493	428	416	97	100	416	88.22	  779
gi|50119452|ref|YP_048619.1|	1_494	185	185	100	100	185	89.73	  346
gi|50119453|ref|YP_048620.1|	1_495	710	710	100	100	710	91.83	 1327
gi|50119454|ref|YP_048621.1|	1_496	403	403	100	100	403	92.56	  738
gi|50119455|ref|YP_048622.1|	1_497	460	460	100	100	460	93.70	  824
gi|50119456|ref|YP_048623.1|	1_498	329	329	100	100	329	93.31	  598
gi|50119457|ref|YP_048624.1|	1_499	403	403	100	100	403	93.30	  764
gi|50119458|ref|YP_048625.1|	1_500	367	370	100	99	367	92.10	  704
gi|50119459|ref|YP_048626.1|	1_501	135	135	99	99	133	90.23	  246
gi|50119460|ref|YP_048627.1|	1_502	464	464	100	100	464	89.22	  871
gi|50119461|ref|YP_048628.1|	1_503	166	166	100	100	166	87.95	  298
gi|50119462|ref|YP_048629.1|	1_873	72	72	99	99	71	77.46	  116
gi|50119466|ref|YP_048633.1|	1_862	380	380	100	100	380	96.84	  764
gi|50119471|ref|YP_048638.1|	1_3483	574	165	8	28	47	36.17	32.3
gi|50119495|ref|YP_048662.1|	1_865	375	374	100	100	375	78.13	  617
gi|50119498|ref|YP_048665.1|	1_825	400	415	100	100	417	50.12	  380
gi|50119500|ref|YP_048667.1|	1_1631	99	247	44	17	44	34.09	27.3
gi|50119522|ref|YP_048689.1|	1_642	953	839	6	6	53	37.74	31.2
gi|50119533|ref|YP_048700.1|	1_866	623	631	99	99	622	91.00	 1186
gi|50119534|ref|YP_048701.1|	1_867	328	319	89	88	298	46.31	  246
gi|50119537|ref|YP_048704.1|	1_738	296	288	98	99	289	51.56	  310
gi|50119552|ref|YP_048719.1|	1_1353	2128	1517	42	58	907	34.73	  466
gi|50119567|ref|YP_048734.1|	1_517	191	191	100	100	191	70.16	  271
gi|50119568|ref|YP_048735.1|	1_518	577	576	99	99	579	65.28	  746
gi|50119569|ref|YP_048736.1|	1_519	111	126	98	87	109	77.06	  178
gi|50119570|ref|YP_048737.1|	1_520	433	433	100	100	433	87.53	  683
gi|50119571|ref|YP_048738.1|	1_521	479	479	99	99	477	90.99	  885
gi|50119572|ref|YP_048739.1|	1_522	156	167	99	94	157	70.06	  175
gi|50119573|ref|YP_048740.1|	1_523	97	97	100	100	97	96.91	  184
gi|50119574|ref|YP_048741.1|	1_524	549	548	97	97	534	93.82	  991
gi|50119575|ref|YP_048742.1|	1_525	177	171	98	100	173	51.45	  177
gi|50119576|ref|YP_048743.1|	1_526	287	294	100	98	287	78.40	  419
gi|50119577|ref|YP_048744.1|	1_527	825	825	99	99	821	82.70	 1379
gi|50119578|ref|YP_048745.1|	1_528	121	121	100	100	121	76.03	  194
gi|50119579|ref|YP_048746.1|	1_529	202	203	100	100	203	88.67	  373
gi|50119581|ref|YP_048748.1|	1_530	171	169	99	100	169	83.43	  296
gi|50119582|ref|YP_048749.1|	1_531	232	234	100	100	234	68.38	  335
gi|50119583|ref|YP_048750.1|	1_532	298	298	99	99	296	88.51	  541
gi|50119584|ref|YP_048751.1|	1_533	331	328	99	99	327	81.35	  572
gi|50119585|ref|YP_048752.1|	1_534	131	131	100	100	131	78.63	  185
gi|50119586|ref|YP_048753.1|	1_535	96	98	96	94	92	45.65	69.7
gi|50119587|ref|YP_048754.1|	1_536	131	132	99	98	130	66.92	  154
gi|50119588|ref|YP_048755.1|	1_537	101	101	100	100	101	73.27	  155
gi|50119590|ref|YP_048757.1|	1_538	131	116	60	75	79	59.77	  105
gi|50119591|ref|YP_048758.1|	1_539	227	224	95	96	216	86.57	  363
gi|50119592|ref|YP_048759.1|	1_540	258	259	100	100	259	89.19	  479
gi|50119593|ref|YP_048760.1|	1_541	433	433	100	100	433	87.53	  785
gi|50119594|ref|YP_048761.1|	1_542	469	469	100	100	469	94.24	  935
gi|50119595|ref|YP_048762.1|	1_543	488	483	100	100	488	88.32	  887
gi|50119596|ref|YP_048763.1|	1_544	496	496	100	100	496	89.52	  932
gi|50119597|ref|YP_048764.1|	1_545	176	181	100	97	176	73.86	  268
gi|50119601|ref|YP_048768.1|	1_546	317	309	97	100	309	83.50	  529
gi|50119602|ref|YP_048769.1|	1_1482	332	329	97	99	326	30.37	  155
gi|50119603|ref|YP_048770.1|	1_547	379	383	99	99	382	75.13	  604
gi|50119605|ref|YP_048772.1|	1_548	98	98	100	100	98	61.22	  102
gi|50119606|ref|YP_048773.1|	1_554	162	155	93	95	151	47.02	  112
gi|50119607|ref|YP_048774.1|	1_1550	489	470	95	95	479	26.93	  131
gi|50119619|ref|YP_048786.1|	1_1496	99	230	51	23	52	28.85	28.1
gi|50119621|ref|YP_048788.1|	1_1529	124	122	99	100	124	45.97	  110
gi|50119622|ref|YP_048789.1|	1_1530	89	86	100	100	89	46.07	81.6
gi|50119624|ref|YP_048791.1|	1_4146	270	415	27	19	78	28.21	33.1
gi|50119627|ref|YP_048794.1|	1_2935	167	500	50	16	82	21.43	30.0
gi|50119628|ref|YP_048795.1|	1_565	611	611	100	100	613	89.72	 1078
gi|50119629|ref|YP_048796.1|	1_566	584	584	100	100	584	86.13	 1045
gi|50119630|ref|YP_048797.1|	1_567	71	71	100	100	71	100.00	  139
gi|50119631|ref|YP_048798.1|	1_568	337	337	100	100	337	89.91	  625
gi|50119632|ref|YP_048799.1|	1_569	156	156	100	100	156	98.08	  314
gi|50119633|ref|YP_048800.1|	1_570	311	313	99	99	310	90.65	  568
gi|50119634|ref|YP_048801.1|	1_571	87	93	99	92	86	90.70	  156
gi|50119635|ref|YP_048802.1|	1_572	128	128	99	96	127	69.29	  176
gi|50119637|ref|YP_048804.1|	1_574	323	323	100	100	323	87.93	  590
gi|50119638|ref|YP_048805.1|	1_575	103	103	100	100	103	96.12	  201
gi|50119639|ref|YP_048806.1|	1_576	85	85	100	100	85	88.24	  157
gi|50119640|ref|YP_048807.1|	1_577	320	314	97	99	311	78.46	  491
gi|50119641|ref|YP_048808.1|	1_578	390	391	99	99	390	90.00	  630
gi|50119642|ref|YP_048809.1|	1_579	477	477	100	100	477	86.16	  874
gi|50119643|ref|YP_048810.1|	1_580	159	158	100	100	159	91.82	  297
gi|50119644|ref|YP_048811.1|	1_581	97	97	100	100	97	89.69	  177
gi|50119645|ref|YP_048812.1|	1_582	209	209	100	100	209	92.34	  400
gi|50119646|ref|YP_048813.1|	1_583	645	650	100	99	648	94.44	 1233
gi|50119647|ref|YP_048814.1|	1_584	277	277	100	100	277	77.26	  453
gi|50119648|ref|YP_048815.1|	1_585	445	445	99	99	443	91.87	  810
gi|50119650|ref|YP_048817.1|	1_586	110	111	100	100	111	74.77	  165
gi|161501882|ref|YP_048824.2|	1_587	150	140	93	100	140	90.71	  266
gi|50119658|ref|YP_048825.1|	1_588	509	496	100	100	509	87.43	  860
gi|50119659|ref|YP_048826.1|	1_589	900	904	99	99	905	88.51	 1526
gi|50119660|ref|YP_048827.1|	1_590	132	133	100	99	132	87.88	  240
gi|50119661|ref|YP_048828.1|	1_591	314	318	100	99	314	84.39	  530
gi|50119662|ref|YP_048829.1|	1_592	89	89	100	100	89	94.38	  171
gi|50119663|ref|YP_048830.1|	1_593	706	730	100	97	706	91.78	 1318
gi|50119664|ref|YP_048831.1|	1_594	294	294	100	100	294	91.84	  558
gi|50119665|ref|YP_048832.1|	1_595	637	626	99	99	633	82.15	  987
gi|50119666|ref|YP_048833.1|	1_597	292	292	99	99	291	83.85	  512
gi|50119667|ref|YP_048834.1|	1_598	331	332	100	100	332	90.36	  634
gi|50119668|ref|YP_048835.1|	1_599	174	174	100	100	174	80.46	  287
gi|50119669|ref|YP_048836.1|	1_600	180	167	99	100	179	75.98	  269
gi|50119670|ref|YP_048837.1|	1_601	103	100	81	83	83	75.90	  136
gi|50119672|ref|YP_048839.1|	1_602	259	259	100	100	259	79.54	  386
gi|50119673|ref|YP_048840.1|	1_603	442	457	99	96	440	84.09	  754
gi|50119674|ref|YP_048841.1|	1_604	407	407	100	100	407	87.96	  744
gi|50119675|ref|YP_048842.1|	1_605	239	241	99	99	238	90.34	  447
gi|50119678|ref|YP_048845.1|	1_610	147	147	100	100	147	78.23	  244
gi|50119679|ref|YP_048846.1|	1_611	143	139	94	99	138	65.94	  171
gi|50119680|ref|YP_048847.1|	1_612	348	342	97	99	338	73.96	  525
gi|50119681|ref|YP_048848.1|	1_613	330	331	99	99	329	82.07	  566
gi|50119682|ref|YP_048849.1|	1_614	301	304	98	97	296	70.27	  436
gi|50119683|ref|YP_048850.1|	1_615	79	94	90	76	71	80.28	89.4
gi|50119684|ref|YP_048851.1|	1_616	300	297	99	100	297	64.98	  414
gi|50119685|ref|YP_048852.1|	1_617	260	260	100	100	260	73.46	  390
gi|50119686|ref|YP_048853.1|	1_618	559	559	100	100	559	80.14	  947
gi|50119687|ref|YP_048854.1|	1_619	384	383	99	100	383	83.29	  662
gi|50119688|ref|YP_048855.1|	1_620	371	366	100	100	371	82.48	  626
gi|50119689|ref|YP_048856.1|	1_621	130	135	97	96	126	80.77	  216
gi|50119690|ref|YP_048857.1|	1_622	957	957	99	99	956	87.45	 1676
gi|50119692|ref|YP_048859.1|	1_3216	246	249	100	100	250	43.20	  185
gi|50119693|ref|YP_048860.1|	1_658	290	333	100	87	291	76.63	  403
gi|50119694|ref|YP_048861.1|	1_657	299	295	91	92	272	82.35	  430
gi|50119695|ref|YP_048862.1|	1_656	274	273	99	99	273	67.40	  382
gi|50119696|ref|YP_048863.1|	1_655	362	361	99	100	359	65.01	  461
gi|50119697|ref|YP_048864.1|	1_654	435	440	100	100	440	74.09	  651
gi|50119698|ref|YP_048865.1|	1_1537	420	426	97	95	406	72.41	  578
gi|50119699|ref|YP_048866.1|	1_1536	714	709	99	99	706	71.67	 1056
gi|50119700|ref|YP_048867.1|	1_1535	334	341	99	98	335	59.40	  396
gi|50119701|ref|YP_048868.1|	1_624	202	202	99	99	201	71.64	  303
gi|50119702|ref|YP_048869.1|	1_625	215	216	100	99	215	81.40	  355
gi|50119703|ref|YP_048870.1|	1_626	333	326	97	99	323	71.52	  480
gi|50119704|ref|YP_048871.1|	1_627	88	90	100	98	88	85.23	  162
gi|50119705|ref|YP_048872.1|	1_628	137	130	88	78	101	66.34	  140
gi|50119707|ref|YP_048874.1|	1_3700	107	132	91	80	106	53.77	  108
gi|50119708|ref|YP_048875.1|	1_629	172	172	100	100	172	84.88	  310
gi|50119714|ref|YP_048881.1|	1_630	441	441	100	100	441	87.98	  740
gi|50119715|ref|YP_048882.1|	1_631	299	299	100	100	299	88.63	  541
gi|50119716|ref|YP_048883.1|	1_632	238	238	100	100	238	76.89	  377
gi|50119717|ref|YP_048884.1|	1_633	581	576	99	99	580	80.69	  947
gi|50119718|ref|YP_048885.1|	1_634	365	301	82	99	300	94.67	  596
gi|50119719|ref|YP_048886.1|	1_635	505	505	100	100	505	87.72	  924
gi|50119720|ref|YP_048887.1|	1_640	251	251	100	100	251	61.35	  314
gi|50119721|ref|YP_048888.1|	1_641	227	223	89	99	203	64.04	  251
gi|50119725|ref|YP_048892.1|	1_220	356	365	85	84	339	26.47	60.1
gi|161501881|ref|YP_048893.2|	1_660	307	326	99	93	303	80.86	  516
gi|50119728|ref|YP_048895.1|	1_661	451	455	100	100	455	89.45	  769
gi|50119729|ref|YP_048896.1|	1_662	548	548	99	99	547	77.70	  859
gi|50119730|ref|YP_048897.1|	1_645	236	233	94	96	224	43.30	  171
gi|50119744|ref|YP_048911.1|	1_3712	3228	1555	5	10	156	35.26	79.0
gi|50119745|ref|YP_048912.1|	1_3710	596	502	82	98	491	37.27	  331
gi|50119746|ref|YP_048913.1|	1_3716	252	214	80	94	201	38.81	  136
gi|50119747|ref|YP_048914.1|	1_3715	451	439	96	95	428	36.99	  220
gi|50119748|ref|YP_048915.1|	1_3714	704	702	99	99	702	38.60	  466
gi|50119749|ref|YP_048916.1|	1_812	576	576	96	98	553	58.42	  675
gi|50119751|ref|YP_048918.1|	1_663	552	552	100	100	552	87.32	  978
gi|50119752|ref|YP_048919.1|	1_664	103	103	100	100	103	82.52	  181
gi|50119753|ref|YP_048920.1|	1_666	130	130	100	100	130	73.85	  202
gi|50119755|ref|YP_048922.1|	1_667	765	795	99	95	757	73.26	 1161
gi|50119756|ref|YP_048923.1|	1_674	174	178	97	97	173	68.21	  234
gi|50119757|ref|YP_048924.1|	1_675	315	316	95	99	301	51.90	  298
gi|50119758|ref|YP_048925.1|	1_676	336	336	100	100	336	82.44	  533
gi|50119760|ref|YP_048927.1|	1_681	508	508	100	100	508	84.65	  866
gi|50119762|ref|YP_048929.1|	1_683	491	498	99	97	485	71.34	  727
gi|50119763|ref|YP_048930.1|	1_3103	426	422	99	100	422	63.74	  551
gi|50119764|ref|YP_048931.1|	1_687	365	364	84	95	307	77.81	  537
gi|50119765|ref|YP_048932.1|	1_1148	265	262	99	100	262	58.40	  307
gi|50119766|ref|YP_048933.1|	1_3181	178	177	99	100	177	51.41	  169
gi|50119767|ref|YP_048934.1|	1_688	1177	1177	100	100	1177	86.92	 2131
gi|50119768|ref|YP_048935.1|	1_689	141	140	96	96	135	48.15	  142
gi|50119769|ref|YP_048936.1|	1_4182	170	159	88	94	149	65.10	  209
gi|50119770|ref|YP_048937.1|	1_280	208	208	100	100	208	63.46	  285
gi|50119771|ref|YP_048938.1|	1_734	260	260	100	100	260	79.23	  439
gi|50119773|ref|YP_048940.1|	1_3199	149	148	99	100	148	82.43	  261
gi|50119778|ref|YP_048945.1|	1_742	426	413	92	95	393	59.29	  495
gi|50119779|ref|YP_048946.1|	1_743	160	160	100	100	160	85.62	  285
gi|50119780|ref|YP_048947.1|	1_744	148	144	96	99	142	87.32	  258
gi|161501880|ref|YP_048948.2|	1_745	96	97	97	96	93	80.65	  152
gi|50119782|ref|YP_048949.1|	1_746	111	114	99	97	111	82.88	  172
gi|50119783|ref|YP_048950.1|	1_747	553	553	100	100	553	83.91	  946
gi|50119784|ref|YP_048951.1|	1_748	292	292	100	100	292	86.99	  533
gi|50119785|ref|YP_048952.1|	1_749	195	195	100	100	195	80.00	  326
gi|50119786|ref|YP_048953.1|	1_750	410	411	97	100	399	87.83	  689
gi|50119787|ref|YP_048954.1|	1_118	67	67	99	99	66	74.24	  103
gi|50119788|ref|YP_048955.1|	1_3010	388	395	99	97	384	62.76	  440
gi|50119790|ref|YP_048957.1|	1_751	193	195	99	98	191	82.20	  343
gi|50119803|ref|YP_048970.1|	1_3628	664	664	100	100	664	89.01	 1236
gi|50119804|ref|YP_048971.1|	1_752	316	316	100	100	316	84.81	  561
gi|50119805|ref|YP_048972.1|	1_1972	152	152	97	97	148	64.86	  197
gi|50119807|ref|YP_048974.1|	1_142	460	431	87	99	401	39.40	  298
gi|50119812|ref|YP_048979.1|	1_1966	320	320	98	98	312	71.79	  466
gi|50119813|ref|YP_048980.1|	1_753	759	759	100	100	759	91.30	 1441
gi|50119815|ref|YP_048982.1|	1_754	150	149	96	97	144	78.47	  244
gi|50119816|ref|YP_048983.1|	1_755	310	312	96	96	299	82.94	  531
gi|50119817|ref|YP_048984.1|	1_756	141	141	100	100	141	89.36	  266
gi|50119819|ref|YP_048986.1|	1_757	283	290	97	98	291	38.18	  174
gi|50119820|ref|YP_048987.1|	1_758	860	854	100	99	864	62.15	 1066
gi|50119821|ref|YP_048988.1|	1_759	924	924	99	99	918	53.38	  984
gi|50119822|ref|YP_048989.1|	1_760	554	553	98	99	545	67.16	  741
gi|50119823|ref|YP_048990.1|	1_761	199	196	90	92	180	68.89	  230
gi|50119824|ref|YP_048991.1|	1_767	299	299	100	100	299	86.96	  546
gi|50119828|ref|YP_048995.1|	1_768	293	293	99	99	292	78.08	  488
gi|50119829|ref|YP_048996.1|	1_769	650	648	100	100	650	71.23	  903
gi|50119830|ref|YP_048997.1|	1_770	398	405	98	100	393	60.81	  455
gi|50119831|ref|YP_048998.1|	1_771	226	232	100	97	226	79.20	  369
gi|50119832|ref|YP_048999.1|	1_772	454	472	99	100	476	55.67	  504
gi|50119833|ref|YP_049000.1|	1_773	169	169	100	100	169	97.63	  318
gi|50119834|ref|YP_049001.1|	1_774	575	575	100	100	575	91.30	 1036
gi|50119835|ref|YP_049002.1|	1_775	85	85	100	100	85	96.47	  166
gi|50119836|ref|YP_049003.1|	1_776	322	322	100	100	322	95.65	  579
gi|50119837|ref|YP_049004.1|	1_777	275	256	93	99	255	77.25	  407
gi|50119838|ref|YP_049005.1|	1_778	332	310	99	99	346	61.27	  374
gi|50119839|ref|YP_049006.1|	1_779	417	416	84	84	351	78.06	  511
gi|50119840|ref|YP_049007.1|	1_780	97	94	87	89	84	78.57	  134
gi|50119841|ref|YP_049008.1|	1_781	217	217	100	100	217	92.17	  408
gi|50119842|ref|YP_049009.1|	1_782	286	287	100	99	286	76.92	  476
gi|50119843|ref|YP_049010.1|	1_783	379	394	99	100	395	62.03	  483
gi|50119844|ref|YP_049011.1|	1_784	509	494	99	99	508	85.83	  889
gi|50119845|ref|YP_049012.1|	1_785	512	508	100	100	515	78.45	  773
gi|50119846|ref|YP_049013.1|	1_786	547	547	100	100	547	89.58	 1043
gi|50119847|ref|YP_049014.1|	1_787	292	288	99	100	288	71.53	  427
gi|50119848|ref|YP_049015.1|	1_788	156	154	87	88	135	72.59	  216
gi|50119849|ref|YP_049016.1|	1_789	220	224	95	95	212	54.72	  237
gi|50119851|ref|YP_049018.1|	1_790	218	217	99	99	216	66.20	  293
gi|50119852|ref|YP_049019.1|	1_791	509	520	100	100	520	82.12	  863
gi|50119853|ref|YP_049020.1|	1_792	115	116	98	98	114	67.54	  149
gi|50119854|ref|YP_049021.1|	1_793	458	459	98	98	451	53.44	  414
gi|50119855|ref|YP_049022.1|	1_794	320	318	100	100	321	64.49	  332
gi|50119856|ref|YP_049023.1|	1_795	232	231	100	100	232	76.72	  372
gi|50119857|ref|YP_049024.1|	1_796	321	324	91	94	293	75.91	  477
gi|50119858|ref|YP_049025.1|	1_797	299	315	100	95	299	67.56	  429
gi|50119864|ref|YP_049031.1|	1_1398	310	303	96	98	299	41.81	  234
gi|50119866|ref|YP_049033.1|	1_2408	453	451	96	96	434	61.29	  535
gi|50119872|ref|YP_049039.1|	1_805	397	397	100	100	397	79.35	  619
gi|50119873|ref|YP_049040.1|	1_2851	622	619	99	99	621	70.85	  918
gi|50119874|ref|YP_049041.1|	1_766	438	436	96	96	420	80.24	  672
gi|50119875|ref|YP_049042.1|	1_765	229	225	96	98	220	62.27	  313
gi|50119877|ref|YP_049044.1|	1_607	737	822	96	87	742	33.42	  340
gi|50119893|ref|YP_049060.1|	1_3012	195	260	56	47	124	34.68	70.9
gi|50119896|ref|YP_049063.1|	1_209	168	182	100	93	170	38.82	  128
gi|50119897|ref|YP_049064.1|	1_984	299	293	98	99	292	51.71	  261
gi|50119898|ref|YP_049065.1|	1_985	175	176	97	96	169	62.72	  223
gi|50119899|ref|YP_049066.1|	1_986	395	403	95	93	381	48.82	  316
gi|50119900|ref|YP_049067.1|	1_504	97	97	100	100	97	97.94	  191
gi|50119901|ref|YP_049068.1|	1_505	139	163	100	85	139	92.81	  266
gi|50119907|ref|YP_049074.1|	1_879	717	717	100	100	717	81.87	 1213
gi|50119914|ref|YP_049081.1|	1_881	357	360	99	99	356	84.83	  619
gi|50119915|ref|YP_049082.1|	1_882	90	90	100	100	90	87.78	  172
gi|50119916|ref|YP_049083.1|	1_883	368	377	97	96	356	80.06	  602
gi|50119917|ref|YP_049084.1|	1_884	239	239	99	99	237	83.97	  427
gi|50119918|ref|YP_049085.1|	1_885	114	114	99	99	113	74.34	  182
gi|50119919|ref|YP_049086.1|	1_886	237	239	100	100	239	82.01	  404
gi|50119920|ref|YP_049087.1|	1_887	1036	1050	96	95	993	51.76	  974
gi|50119921|ref|YP_049088.1|	1_888	353	346	100	100	353	85.84	  623
gi|50119922|ref|YP_049089.1|	1_889	69	72	99	94	68	60.29	93.2
gi|50119923|ref|YP_049090.1|	1_890	238	238	98	98	233	88.46	  396
gi|50119924|ref|YP_049091.1|	1_891	231	228	98	99	227	85.90	  377
gi|50119925|ref|YP_049092.1|	1_892	177	175	100	100	177	88.14	  326
gi|50119926|ref|YP_049093.1|	1_893	748	749	99	98	737	85.07	 1287
gi|50119927|ref|YP_049094.1|	1_894	289	287	99	100	288	87.85	  518
gi|50119928|ref|YP_049095.1|	1_895	264	264	100	100	264	89.77	  510
gi|50119929|ref|YP_049096.1|	1_896	167	166	95	93	162	53.09	  151
gi|50119930|ref|YP_049097.1|	1_897	203	197	92	93	186	52.15	  202
gi|50119931|ref|YP_049098.1|	1_898	151	148	97	97	147	46.26	  112
gi|50119932|ref|YP_049099.1|	1_899	132	129	83	81	110	56.36	  103
gi|50119933|ref|YP_049100.1|	1_2184	1132	1162	99	98	1183	37.79	  598
gi|50119934|ref|YP_049101.1|	1_900	982	965	97	99	954	68.13	 1370
gi|50119935|ref|YP_049102.1|	1_2183	1208	1224	98	99	1246	40.21	  740
gi|50119936|ref|YP_049103.1|	1_2182	620	681	96	97	666	43.18	  364
gi|50119937|ref|YP_049104.1|	1_490	340	340	99	99	339	67.85	  461
gi|50119938|ref|YP_049105.1|	1_491	398	399	99	99	396	94.19	  775
gi|50119939|ref|YP_049106.1|	1_901	441	441	100	100	441	90.02	  823
gi|50119940|ref|YP_049107.1|	1_902	414	412	99	99	411	80.29	  687
gi|50119941|ref|YP_049108.1|	1_903	376	383	99	99	383	77.55	  622
gi|50119942|ref|YP_049109.1|	1_2322	305	304	99	99	303	89.44	  570
gi|50119943|ref|YP_049110.1|	1_2323	230	225	95	97	219	71.69	  317
gi|50119944|ref|YP_049111.1|	1_2325	450	400	86	97	389	70.69	  514
gi|50119945|ref|YP_049112.1|	1_2327	575	566	98	98	562	74.20	  828
gi|50119946|ref|YP_049113.1|	1_2328	312	301	90	94	282	81.56	  437
gi|50119947|ref|YP_049114.1|	1_2329	328	328	99	99	327	81.65	  519
gi|50119948|ref|YP_049115.1|	1_2330	528	528	100	100	528	80.87	  916
gi|50119949|ref|YP_049116.1|	1_814	752	753	99	99	751	83.22	 1273
gi|50119950|ref|YP_049117.1|	1_908	272	289	96	90	260	91.54	  500
gi|50119951|ref|YP_049118.1|	1_909	151	147	95	99	145	74.48	  218
gi|50119952|ref|YP_049119.1|	1_910	401	401	100	100	401	73.07	  585
gi|50119953|ref|YP_049120.1|	1_911	73	73	100	100	73	68.49	  113
gi|50119955|ref|YP_049122.1|	1_912	307	453	96	66	297	91.92	  572
gi|50119957|ref|YP_049124.1|	1_913	366	366	100	100	366	86.61	  686
gi|50119958|ref|YP_049125.1|	1_914	260	253	96	99	250	83.20	  437
gi|50119959|ref|YP_049126.1|	1_915	454	454	100	100	454	91.41	  869
gi|50119960|ref|YP_049127.1|	1_809	282	280	95	96	271	58.67	  309
gi|50119961|ref|YP_049128.1|	1_916	182	182	99	99	181	66.30	  248
gi|50119964|ref|YP_049131.1|	1_917	116	122	90	70	85	58.65	  115
gi|50119965|ref|YP_049132.1|	1_918	261	257	98	100	257	79.38	  442
gi|50119966|ref|YP_049133.1|	1_919	151	150	99	99	149	75.84	  240
gi|50119967|ref|YP_049134.1|	1_920	129	128	98	99	127	89.76	  237
gi|50119968|ref|YP_049135.1|	1_921	275	274	99	99	273	90.84	  491
gi|50119969|ref|YP_049136.1|	1_922	904	893	98	99	883	88.11	 1611
gi|50119970|ref|YP_049137.1|	1_923	264	264	100	100	264	90.15	  508
gi|50119971|ref|YP_049138.1|	1_924	241	241	100	100	241	90.87	  461
gi|50119972|ref|YP_049139.1|	1_925	283	285	100	100	285	77.19	  448
gi|50119973|ref|YP_049140.1|	1_926	241	243	100	99	241	95.85	  477
gi|50119974|ref|YP_049141.1|	1_927	185	207	99	88	183	86.34	  332
gi|50119975|ref|YP_049142.1|	1_928	398	397	99	99	396	80.30	  640
gi|50119976|ref|YP_049143.1|	1_929	253	253	100	100	253	81.42	  434
gi|50119977|ref|YP_049144.1|	1_930	285	285	99	99	283	78.80	  447
gi|50119978|ref|YP_049145.1|	1_931	451	451	100	100	451	80.04	  728
gi|50119979|ref|YP_049146.1|	1_932	814	805	100	100	814	84.28	 1429
gi|50119980|ref|YP_049147.1|	1_933	165	165	100	100	165	88.48	  272
gi|50119981|ref|YP_049148.1|	1_934	340	340	99	99	338	88.46	  615
gi|50119982|ref|YP_049149.1|	1_935	151	151	100	100	151	92.05	  289
gi|50119983|ref|YP_049150.1|	1_936	262	262	100	100	262	90.46	  499
gi|50119984|ref|YP_049151.1|	1_937	383	382	99	99	379	84.96	  645
gi|50119985|ref|YP_049152.1|	1_938	198	198	100	100	198	87.37	  358
gi|50119986|ref|YP_049153.1|	1_939	1160	1160	100	100	1160	91.64	 2221
gi|50119987|ref|YP_049154.1|	1_940	319	319	100	100	319	92.79	  602
gi|50119988|ref|YP_049155.1|	1_941	129	129	99	99	128	79.69	  214
gi|50119989|ref|YP_049156.1|	1_942	440	452	98	97	439	65.83	  543
gi|50119990|ref|YP_049157.1|	1_943	86	86	99	99	85	88.24	  157
gi|50119991|ref|YP_049158.1|	1_945	184	182	98	99	181	72.38	  279
gi|50119992|ref|YP_049159.1|	1_946	232	200	54	63	126	57.14	  162
gi|50119993|ref|YP_049160.1|	1_947	854	851	99	99	847	87.13	 1538
gi|50120004|ref|YP_049171.1|	1_2918	140	111	74	98	111	27.93	58.5
gi|50120008|ref|YP_049175.1|	1_4068	279	378	16	11	46	41.30	31.2
gi|50120009|ref|YP_049176.1|	1_3563	159	159	100	100	159	57.86	  199
