#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50119443|ref|YP_048610.1|	1_1326	367	360	94	98	348	68.89	  480
gi|50119444|ref|YP_048611.1|	1_1327	308	283	89	96	273	81.32	  469
gi|50119445|ref|YP_048612.1|	1_1328	262	262	98	96	256	72.66	  370
gi|50119446|ref|YP_048613.1|	1_1329	238	234	98	99	234	69.66	  339
gi|50119447|ref|YP_048614.1|	1_1330	378	343	90	99	344	65.99	  457
gi|50119448|ref|YP_048615.1|	1_1331	188	180	94	97	179	55.31	  185
gi|50119449|ref|YP_048616.1|	1_1332	261	249	92	96	241	49.38	  233
gi|50119457|ref|YP_048624.1|	1_3325	403	387	42	45	178	32.02	75.9
gi|50119462|ref|YP_048629.1|	1_3464	72	72	99	99	71	80.28	  118
gi|50119466|ref|YP_048633.1|	1_3476	380	380	100	100	380	97.89	  770
gi|50119495|ref|YP_048662.1|	1_3103	375	374	100	100	375	77.07	  609
gi|50119496|ref|YP_048663.1|	1_3107	163	207	86	36	76	23.68	26.2
gi|50119497|ref|YP_048664.1|	1_3108	266	110	40	99	112	32.14	62.8
gi|50119504|ref|YP_048671.1|	1_3211	237	84	17	48	40	35.00	28.5
gi|50119537|ref|YP_048704.1|	1_3601	296	293	98	99	291	48.11	  298
gi|50119553|ref|YP_048720.1|	1_1444	2713	6876	19	8	535	39.81	  360
gi|50119563|ref|YP_048730.1|	1_3106	532	478	95	93	506	26.28	  167
gi|50119564|ref|YP_048731.1|	1_3105	340	243	72	99	246	52.03	  242
gi|50119567|ref|YP_048734.1|	1_3460	191	191	100	100	191	68.06	  262
gi|50119568|ref|YP_048735.1|	1_3459	577	570	99	99	578	64.19	  735
gi|50119569|ref|YP_048736.1|	1_3458	111	110	93	94	103	76.70	  164
gi|50119570|ref|YP_048737.1|	1_3457	433	433	100	100	433	86.61	  681
gi|50119571|ref|YP_048738.1|	1_3456	479	479	99	99	477	91.61	  895
gi|50119572|ref|YP_048739.1|	1_3455	156	157	100	100	158	72.78	  206
gi|50119573|ref|YP_048740.1|	1_3454	97	97	100	100	97	95.88	  182
gi|50119574|ref|YP_048741.1|	1_3453	549	548	97	97	534	93.45	  985
gi|50119575|ref|YP_048742.1|	1_3452	177	138	75	96	132	58.33	  157
gi|50119576|ref|YP_048743.1|	1_3451	287	287	100	100	287	79.09	  450
gi|50119577|ref|YP_048744.1|	1_3450	825	827	99	99	823	82.14	 1369
gi|50119578|ref|YP_048745.1|	1_3449	121	121	100	100	121	76.03	  196
gi|50119579|ref|YP_048746.1|	1_3448	202	203	100	100	203	86.70	  365
gi|50119581|ref|YP_048748.1|	1_3447	171	169	99	100	169	82.25	  293
gi|50119582|ref|YP_048749.1|	1_3446	232	233	99	99	232	71.12	  342
gi|50119583|ref|YP_048750.1|	1_3445	298	298	99	99	296	87.50	  533
gi|50119584|ref|YP_048751.1|	1_3444	331	326	98	99	324	75.00	  526
gi|50119585|ref|YP_048752.1|	1_3443	131	131	100	100	131	78.63	  184
gi|50119586|ref|YP_048753.1|	1_3442	96	95	97	98	93	40.86	68.6
gi|50119587|ref|YP_048754.1|	1_3441	131	109	83	100	109	66.06	  111
gi|50119588|ref|YP_048755.1|	1_3440	101	101	100	100	101	65.35	  139
gi|50119590|ref|YP_048757.1|	1_3439	131	124	73	77	97	60.82	  116
gi|50119591|ref|YP_048758.1|	1_3438	227	224	95	100	216	83.26	  361
gi|50119592|ref|YP_048759.1|	1_3437	258	258	100	100	258	89.53	  482
gi|50119593|ref|YP_048760.1|	1_3436	433	434	100	100	434	87.10	  788
gi|50119594|ref|YP_048761.1|	1_3435	469	469	100	100	469	92.96	  922
gi|50119595|ref|YP_048762.1|	1_3434	488	483	100	100	488	87.91	  888
gi|50119596|ref|YP_048763.1|	1_3433	496	496	100	100	496	88.71	  923
gi|50119597|ref|YP_048764.1|	1_3432	176	181	100	97	176	76.70	  278
gi|50119601|ref|YP_048768.1|	1_3431	317	319	99	99	315	79.68	  497
gi|50119603|ref|YP_048770.1|	1_3430	379	380	100	99	379	70.98	  573
gi|50119604|ref|YP_048771.1|	1_1809	683	666	75	81	547	33.27	  249
gi|50119605|ref|YP_048772.1|	1_3429	98	98	100	100	98	59.18	99.0
gi|50119606|ref|YP_048773.1|	1_3427	162	157	95	97	155	49.03	  112
gi|50119607|ref|YP_048774.1|	1_1354	489	469	95	95	482	25.73	  129
gi|50119609|ref|YP_048776.1|	1_1424	638	632	99	99	638	70.53	  897
gi|50119610|ref|YP_048777.1|	1_1426	467	464	99	99	461	78.52	  772
gi|50119621|ref|YP_048788.1|	1_4090	124	83	21	31	26	53.85	32.0
gi|50119624|ref|YP_048791.1|	1_2542	270	412	27	19	78	28.21	33.1
gi|50119628|ref|YP_048795.1|	1_3420	611	601	97	99	596	90.10	 1041
gi|50119629|ref|YP_048796.1|	1_3419	584	584	100	100	584	84.93	 1039
gi|50119630|ref|YP_048797.1|	1_3418	71	71	100	100	71	100.00	  139
gi|50119631|ref|YP_048798.1|	1_3417	337	337	100	100	337	88.13	  607
gi|50119632|ref|YP_048799.1|	1_3416	156	156	100	100	156	96.79	  311
gi|50119633|ref|YP_048800.1|	1_3415	311	312	99	99	310	87.74	  549
gi|50119634|ref|YP_048801.1|	1_3257	87	90	98	94	85	74.12	  133
gi|50119635|ref|YP_048802.1|	1_3414	128	140	100	89	128	71.09	  181
gi|50119637|ref|YP_048804.1|	1_3412	323	323	100	100	323	86.69	  577
gi|50119638|ref|YP_048805.1|	1_3411	103	103	100	100	103	94.17	  199
gi|50119639|ref|YP_048806.1|	1_3410	85	85	100	100	85	87.06	  158
gi|50119640|ref|YP_048807.1|	1_3409	320	306	95	99	303	75.25	  442
gi|50119641|ref|YP_048808.1|	1_3408	390	392	100	100	392	84.95	  609
gi|50119642|ref|YP_048809.1|	1_3407	477	479	100	100	479	86.22	  869
gi|50119643|ref|YP_048810.1|	1_3406	159	158	100	100	159	87.42	  287
gi|50119644|ref|YP_048811.1|	1_3405	97	97	100	100	97	86.60	  174
gi|50119645|ref|YP_048812.1|	1_3404	209	209	100	100	209	92.82	  402
gi|50119646|ref|YP_048813.1|	1_3403	645	654	100	99	653	92.80	 1212
gi|50119647|ref|YP_048814.1|	1_3402	277	277	100	100	277	72.56	  428
gi|50119648|ref|YP_048815.1|	1_3401	445	445	99	99	443	89.62	  791
gi|50119650|ref|YP_048817.1|	1_3400	110	135	100	81	111	79.28	  170
gi|161501882|ref|YP_048824.2|	1_3399	150	140	93	100	140	87.86	  260
gi|50119658|ref|YP_048825.1|	1_3398	509	496	100	100	509	87.03	  857
gi|50119659|ref|YP_048826.1|	1_3397	900	901	99	99	902	90.24	 1541
gi|50119660|ref|YP_048827.1|	1_3396	132	132	100	100	132	82.58	  234
gi|50119661|ref|YP_048828.1|	1_3395	314	318	99	98	313	80.51	  501
gi|50119662|ref|YP_048829.1|	1_3394	89	89	100	100	89	94.38	  171
gi|50119663|ref|YP_048830.1|	1_3393	706	722	100	98	706	89.66	 1288
gi|50119664|ref|YP_048831.1|	1_3392	294	294	100	100	294	90.48	  550
gi|50119665|ref|YP_048832.1|	1_3391	637	621	89	98	570	84.73	  992
gi|50119666|ref|YP_048833.1|	1_3389	292	292	99	99	291	82.47	  512
gi|50119667|ref|YP_048834.1|	1_3388	331	331	100	100	331	90.03	  630
gi|50119668|ref|YP_048835.1|	1_3387	174	174	100	100	174	77.01	  278
gi|50119669|ref|YP_048836.1|	1_3386	180	167	98	99	177	72.88	  258
gi|50119672|ref|YP_048839.1|	1_3385	259	259	100	100	259	80.69	  411
gi|50119673|ref|YP_048840.1|	1_3384	442	444	99	99	440	84.09	  754
gi|50119674|ref|YP_048841.1|	1_3383	407	407	100	100	407	85.50	  726
gi|50119675|ref|YP_048842.1|	1_3382	239	241	99	98	237	90.30	  446
gi|50119678|ref|YP_048845.1|	1_3376	147	147	100	100	147	79.59	  246
gi|50119679|ref|YP_048846.1|	1_3375	143	145	100	99	144	62.50	  164
gi|50119680|ref|YP_048847.1|	1_3374	348	344	97	98	338	74.26	  523
gi|50119681|ref|YP_048848.1|	1_3373	330	330	100	100	330	77.58	  555
gi|50119682|ref|YP_048849.1|	1_3372	301	306	98	97	296	66.22	  405
gi|50119683|ref|YP_048850.1|	1_3371	79	92	90	77	71	74.65	86.3
gi|50119684|ref|YP_048851.1|	1_3370	300	310	98	95	295	64.07	  403
gi|50119685|ref|YP_048852.1|	1_3369	260	260	97	97	251	72.51	  379
gi|50119686|ref|YP_048853.1|	1_3368	559	559	100	100	559	77.82	  926
gi|50119687|ref|YP_048854.1|	1_3367	384	383	99	100	383	82.77	  659
gi|50119688|ref|YP_048855.1|	1_3362	371	366	100	100	371	80.32	  615
gi|50119689|ref|YP_048856.1|	1_3361	130	136	96	95	125	79.07	  213
gi|50119690|ref|YP_048857.1|	1_3360	957	957	99	99	956	86.09	 1675
gi|50119693|ref|YP_048860.1|	1_3317	290	290	100	100	290	75.17	  433
gi|50119694|ref|YP_048861.1|	1_3318	299	295	91	93	273	81.32	  427
gi|50119695|ref|YP_048862.1|	1_3319	274	274	99	99	273	67.77	  386
gi|50119696|ref|YP_048863.1|	1_3320	362	361	99	99	359	66.02	  471
gi|50119697|ref|YP_048864.1|	1_3321	435	435	100	100	435	75.40	  661
gi|50119698|ref|YP_048865.1|	1_1346	420	426	96	95	405	71.85	  575
gi|50119699|ref|YP_048866.1|	1_1347	714	709	99	99	706	71.39	 1046
gi|50119700|ref|YP_048867.1|	1_1348	334	341	99	98	335	58.81	  386
gi|50119701|ref|YP_048868.1|	1_3359	202	202	99	99	201	70.65	  304
gi|50119702|ref|YP_048869.1|	1_3358	215	215	100	100	215	81.40	  361
gi|50119703|ref|YP_048870.1|	1_3357	333	328	98	99	327	69.11	  471
gi|50119704|ref|YP_048871.1|	1_3356	88	88	100	100	88	84.09	  159
gi|50119705|ref|YP_048872.1|	1_3355	137	129	86	78	100	61.00	  132
gi|50119708|ref|YP_048875.1|	1_3354	172	172	100	100	172	81.40	  298
gi|50119714|ref|YP_048881.1|	1_3353	441	440	99	99	440	85.68	  718
gi|50119715|ref|YP_048882.1|	1_3351	299	299	100	100	299	86.96	  530
gi|50119716|ref|YP_048883.1|	1_3350	238	239	100	92	220	77.82	  378
gi|50119717|ref|YP_048884.1|	1_3349	581	563	97	99	563	81.88	  932
gi|50119718|ref|YP_048885.1|	1_3348	365	301	82	99	300	91.67	  582
gi|50119719|ref|YP_048886.1|	1_3347	505	505	100	100	505	88.32	  931
gi|50119721|ref|YP_048888.1|	1_3340	227	223	90	99	204	64.71	  254
gi|50119725|ref|YP_048892.1|	1_3784	356	361	81	81	328	26.22	58.2
gi|161501881|ref|YP_048893.2|	1_2158	307	307	98	98	301	67.77	  440
gi|50119728|ref|YP_048895.1|	1_3315	451	455	100	100	455	89.45	  770
gi|50119729|ref|YP_048896.1|	1_3314	548	548	99	99	547	75.87	  828
gi|50119730|ref|YP_048897.1|	1_3777	236	223	93	98	221	41.18	  159
gi|50119744|ref|YP_048911.1|	1_480	3228	2132	4	6	127	35.43	77.4
gi|50119745|ref|YP_048912.1|	1_481	596	502	82	98	491	38.09	  341
gi|50119746|ref|YP_048913.1|	1_475	252	268	80	75	201	38.81	  129
gi|50119747|ref|YP_048914.1|	1_476	451	436	96	95	424	39.17	  246
gi|50119748|ref|YP_048915.1|	1_477	704	701	99	99	701	37.95	  462
gi|50119751|ref|YP_048918.1|	1_3313	552	552	100	100	552	88.41	  968
gi|50119752|ref|YP_048919.1|	1_3312	103	103	100	100	103	81.55	  158
gi|50119753|ref|YP_048920.1|	1_3309	130	130	100	100	130	75.38	  202
gi|50119756|ref|YP_048923.1|	1_3377	174	179	89	87	156	47.44	  133
gi|50119758|ref|YP_048925.1|	1_3308	336	336	100	100	336	81.25	  526
gi|50119760|ref|YP_048927.1|	1_3307	508	508	100	100	508	85.24	  870
gi|50119763|ref|YP_048930.1|	1_2854	426	422	99	100	422	63.51	  551
gi|50119764|ref|YP_048931.1|	1_3302	365	366	99	98	367	74.39	  543
gi|50119765|ref|YP_048932.1|	1_384	265	264	99	99	261	65.15	  357
gi|50119766|ref|YP_048933.1|	1_1004	178	177	99	100	177	50.85	  189
gi|50119767|ref|YP_048934.1|	1_3301	1177	1051	89	100	1051	86.01	 1917
gi|50119768|ref|YP_048935.1|	1_3300	141	140	96	96	135	48.15	  139
gi|50119769|ref|YP_048936.1|	1_4080	170	159	88	94	149	65.10	  211
gi|50119770|ref|YP_048937.1|	1_3716	208	235	100	89	208	65.87	  283
gi|50119775|ref|YP_048942.1|	1_3155	108	260	37	14	40	32.50	30.0
gi|50119779|ref|YP_048946.1|	1_3275	160	180	100	89	160	86.88	  291
gi|50119780|ref|YP_048947.1|	1_3274	148	144	97	100	144	85.42	  256
gi|161501880|ref|YP_048948.2|	1_3273	96	97	100	99	96	72.92	  144
gi|50119782|ref|YP_048949.1|	1_3272	111	112	99	99	111	81.98	  176
gi|50119783|ref|YP_048950.1|	1_3271	553	553	100	100	553	83.00	  927
gi|50119784|ref|YP_048951.1|	1_3270	292	292	100	100	292	85.62	  530
gi|50119785|ref|YP_048952.1|	1_3269	195	195	100	100	195	78.46	  320
gi|50119786|ref|YP_048953.1|	1_3268	410	412	99	99	411	84.67	  686
gi|50119788|ref|YP_048955.1|	1_926	388	257	52	81	214	24.30	43.5
gi|50119790|ref|YP_048957.1|	1_3267	193	191	98	99	190	81.05	  333
gi|50119795|ref|YP_048962.1|	1_1521	507	269	24	43	125	26.40	32.7
gi|50119798|ref|YP_048965.1|	1_386	313	326	88	78	254	48.00	  253
gi|50119799|ref|YP_048966.1|	1_385	298	296	97	96	293	28.67	  119
gi|50119803|ref|YP_048970.1|	1_553	664	664	100	100	664	87.20	 1217
gi|50119804|ref|YP_048971.1|	1_2186	316	316	99	99	312	71.79	  467
gi|50119805|ref|YP_048972.1|	1_2187	152	152	97	97	148	64.86	  199
gi|50119812|ref|YP_048979.1|	1_2194	320	320	98	98	312	72.76	  470
gi|50119813|ref|YP_048980.1|	1_3265	759	759	100	100	759	89.99	 1414
gi|50119815|ref|YP_048982.1|	1_3264	150	149	96	97	144	85.42	  259
gi|50119816|ref|YP_048983.1|	1_3263	310	311	96	96	299	81.61	  519
gi|50119817|ref|YP_048984.1|	1_3262	141	141	100	100	141	91.49	  268
gi|50119822|ref|YP_048989.1|	1_3380	554	452	78	96	435	40.46	  311
gi|50119823|ref|YP_048990.1|	1_3258	199	194	90	93	180	65.00	  247
gi|50119824|ref|YP_048991.1|	1_3253	299	299	100	100	299	86.96	  548
gi|50119828|ref|YP_048995.1|	1_3252	293	293	99	99	292	76.71	  478
gi|50119829|ref|YP_048996.1|	1_3251	650	647	100	100	650	72.77	  949
gi|50119830|ref|YP_048997.1|	1_3250	398	428	99	95	405	63.21	  473
gi|50119831|ref|YP_048998.1|	1_3249	226	226	100	100	226	79.65	  373
gi|50119832|ref|YP_048999.1|	1_3248	454	480	99	99	481	57.14	  496
gi|50119833|ref|YP_049000.1|	1_3247	169	169	100	100	169	98.22	  318
gi|50119834|ref|YP_049001.1|	1_3246	575	575	100	100	575	90.78	 1050
gi|50119835|ref|YP_049002.1|	1_3245	85	85	100	100	85	91.76	  158
gi|50119836|ref|YP_049003.1|	1_3244	322	322	100	100	322	91.93	  564
gi|50119837|ref|YP_049004.1|	1_3243	275	256	93	99	255	74.51	  409
gi|50119838|ref|YP_049005.1|	1_3242	332	317	99	99	341	62.76	  387
gi|50119839|ref|YP_049006.1|	1_3241	417	422	99	98	413	74.82	  582
gi|50119840|ref|YP_049007.1|	1_3240	97	94	84	86	81	79.01	  131
gi|50119841|ref|YP_049008.1|	1_3239	217	217	100	100	217	89.40	  399
gi|50119846|ref|YP_049013.1|	1_3238	547	549	99	99	546	88.46	 1028
gi|50119849|ref|YP_049016.1|	1_3237	220	225	95	94	211	55.92	  241
gi|50119850|ref|YP_049017.1|	1_20	371	360	96	97	362	32.04	  169
gi|50119851|ref|YP_049018.1|	1_3236	218	217	99	99	216	63.59	  270
gi|50119852|ref|YP_049019.1|	1_3235	509	523	100	100	523	80.11	  854
gi|50119853|ref|YP_049020.1|	1_3234	115	116	90	100	104	69.83	  135
gi|50119854|ref|YP_049021.1|	1_3233	458	457	99	99	456	52.85	  417
gi|50119855|ref|YP_049022.1|	1_3232	320	318	100	100	325	61.28	  334
gi|50119856|ref|YP_049023.1|	1_3231	232	236	100	100	236	77.12	  379
gi|50119857|ref|YP_049024.1|	1_3230	321	323	99	99	323	74.61	  497
gi|50119858|ref|YP_049025.1|	1_3229	299	298	99	99	295	62.71	  395
gi|50119859|ref|YP_049026.1|	1_2686	411	404	98	100	404	91.34	  792
gi|50119860|ref|YP_049027.1|	1_2687	340	340	99	99	339	82.89	  583
gi|50119861|ref|YP_049028.1|	1_2688	457	274	52	87	238	84.87	  402
gi|50119862|ref|YP_049029.1|	1_2690	488	490	99	99	485	73.81	  730
gi|50119863|ref|YP_049030.1|	1_2691	228	228	100	100	228	88.60	  414
gi|50119864|ref|YP_049031.1|	1_456	310	297	96	98	299	35.12	  181
gi|50119866|ref|YP_049033.1|	1_2131	453	451	94	99	427	56.54	  503
gi|50119872|ref|YP_049039.1|	1_3222	397	400	99	98	392	75.00	  577
gi|50119874|ref|YP_049041.1|	1_3254	438	424	96	99	419	78.52	  655
gi|50119875|ref|YP_049042.1|	1_3255	229	241	97	92	221	65.61	  318
gi|50119876|ref|YP_049043.1|	1_3256	137	142	98	94	134	66.42	  197
gi|50119877|ref|YP_049044.1|	1_3379	737	822	93	85	724	31.49	  312
gi|50119892|ref|YP_049059.1|	1_2684	199	204	38	38	77	33.77	42.7
gi|50119898|ref|YP_049065.1|	1_2989	175	178	97	95	169	64.50	  225
gi|50119899|ref|YP_049066.1|	1_1248	395	366	87	93	351	29.63	  130
gi|50119901|ref|YP_049068.1|	1_3477	139	164	100	85	139	93.53	  268
gi|50119906|ref|YP_049073.1|	1_3472	80	80	99	99	79	86.08	  139
gi|50119907|ref|YP_049074.1|	1_3089	717	717	99	99	715	81.68	 1206
gi|50119909|ref|YP_049076.1|	1_3087	209	205	96	98	201	74.13	  309
gi|50119910|ref|YP_049077.1|	1_3086	402	404	99	99	399	79.20	  627
gi|50119911|ref|YP_049078.1|	1_3085	277	276	99	100	276	87.32	  501
gi|50119914|ref|YP_049081.1|	1_3084	357	360	99	99	356	85.96	  648
gi|50119915|ref|YP_049082.1|	1_3083	90	90	98	98	88	85.23	  162
gi|50119916|ref|YP_049083.1|	1_3082	368	363	97	100	358	78.21	  590
gi|50119917|ref|YP_049084.1|	1_3081	239	239	99	99	237	82.70	  419
gi|50119918|ref|YP_049085.1|	1_3080	114	114	99	99	113	73.45	  173
gi|50119919|ref|YP_049086.1|	1_3079	237	243	100	98	237	77.64	  388
gi|50119921|ref|YP_049088.1|	1_3078	353	346	100	100	353	83.57	  615
gi|50119922|ref|YP_049089.1|	1_3077	69	72	94	88	65	64.62	89.4
gi|50119923|ref|YP_049090.1|	1_3076	238	238	99	99	235	86.81	  414
gi|50119924|ref|YP_049091.1|	1_3075	231	228	98	99	227	82.82	  370
gi|50119925|ref|YP_049092.1|	1_3074	177	175	100	100	177	89.83	  333
gi|50119926|ref|YP_049093.1|	1_3073	748	748	99	99	737	82.63	 1241
gi|50119927|ref|YP_049094.1|	1_3072	289	287	99	100	288	85.76	  506
gi|50119928|ref|YP_049095.1|	1_3071	264	264	100	100	264	89.77	  508
gi|50119929|ref|YP_049096.1|	1_3070	167	146	90	97	146	48.00	  140
gi|50119930|ref|YP_049097.1|	1_3069	203	195	98	97	198	47.98	  193
gi|50119931|ref|YP_049098.1|	1_3068	151	149	100	100	151	39.74	90.9
gi|50119932|ref|YP_049099.1|	1_3067	132	131	84	79	111	56.76	84.7
gi|50119933|ref|YP_049100.1|	1_3066	1132	1128	99	99	1130	68.58	 1566
gi|50119934|ref|YP_049101.1|	1_3065	982	981	99	97	954	67.52	 1382
gi|50119935|ref|YP_049102.1|	1_3064	1208	1189	96	99	1168	66.58	 1561
gi|50119936|ref|YP_049103.1|	1_3063	620	616	99	99	613	65.25	  728
gi|50119937|ref|YP_049104.1|	1_2519	340	312	92	100	312	69.87	  466
gi|50119938|ref|YP_049105.1|	1_2518	398	398	100	100	398	92.21	  766
gi|50119939|ref|YP_049106.1|	1_3061	441	357	80	98	351	90.03	  652
gi|50119940|ref|YP_049107.1|	1_3060	414	413	97	98	404	77.48	  656
gi|50119941|ref|YP_049108.1|	1_3059	376	371	97	97	366	79.78	  616
gi|50119942|ref|YP_049109.1|	1_1857	305	304	99	100	304	89.47	  573
gi|50119943|ref|YP_049110.1|	1_1856	230	216	93	98	213	71.83	  311
gi|50119944|ref|YP_049111.1|	1_1854	450	400	86	97	389	70.44	  536
gi|50119945|ref|YP_049112.1|	1_1852	575	566	97	97	556	75.72	  838
gi|50119946|ref|YP_049113.1|	1_1851	312	301	90	94	282	81.21	  446
gi|50119947|ref|YP_049114.1|	1_1850	328	328	99	99	327	82.26	  521
gi|50119948|ref|YP_049115.1|	1_1849	528	528	100	100	528	81.06	  915
gi|50119949|ref|YP_049116.1|	1_3214	752	752	99	99	750	82.67	 1259
gi|50119950|ref|YP_049117.1|	1_3054	272	275	99	99	271	88.19	  506
gi|50119951|ref|YP_049118.1|	1_3053	151	147	92	95	139	66.91	  176
gi|50119952|ref|YP_049119.1|	1_3052	401	401	100	100	401	67.33	  550
gi|50119953|ref|YP_049120.1|	1_3051	73	73	100	100	73	54.79	94.4
gi|50119955|ref|YP_049122.1|	1_3050	307	308	100	100	308	92.21	  589
gi|50119956|ref|YP_049123.1|	1_3049	131	128	98	100	128	75.00	  204
gi|50119957|ref|YP_049124.1|	1_3048	366	366	100	100	366	84.43	  663
gi|50119958|ref|YP_049125.1|	1_3047	260	253	97	99	251	78.09	  415
gi|50119959|ref|YP_049126.1|	1_3046	454	457	100	100	457	89.72	  852
gi|50119960|ref|YP_049127.1|	1_3218	282	280	95	96	271	59.04	  307
gi|50119961|ref|YP_049128.1|	1_3045	182	182	99	99	180	66.67	  260
gi|50119963|ref|YP_049130.1|	1_2228	148	292	61	31	91	27.47	38.5
gi|50119964|ref|YP_049131.1|	1_3044	116	107	84	77	82	58.16	  114
gi|50119965|ref|YP_049132.1|	1_3043	261	261	98	98	257	76.65	  421
gi|50119966|ref|YP_049133.1|	1_3042	151	149	99	100	149	73.83	  234
gi|50119967|ref|YP_049134.1|	1_3041	129	128	98	99	127	85.83	  227
gi|50119968|ref|YP_049135.1|	1_3040	275	274	99	99	273	89.74	  486
gi|50119969|ref|YP_049136.1|	1_3039	904	890	98	99	884	86.43	 1587
gi|50119970|ref|YP_049137.1|	1_3038	264	264	100	100	264	87.88	  496
gi|50119971|ref|YP_049138.1|	1_3037	241	241	100	100	241	91.70	  464
gi|50119972|ref|YP_049139.1|	1_3036	283	285	100	100	285	75.44	  440
gi|50119973|ref|YP_049140.1|	1_3035	241	243	100	99	241	97.10	  478
gi|50119974|ref|YP_049141.1|	1_3034	185	185	99	99	183	86.89	  333
gi|50119975|ref|YP_049142.1|	1_3033	398	397	99	99	396	79.04	  636
gi|50119976|ref|YP_049143.1|	1_3031	253	253	100	100	253	83.40	  451
gi|50119977|ref|YP_049144.1|	1_3030	285	285	99	99	283	78.80	  439
gi|50119978|ref|YP_049145.1|	1_3029	451	451	100	100	451	77.38	  703
gi|50119979|ref|YP_049146.1|	1_3028	814	807	100	100	814	83.05	 1398
gi|50119980|ref|YP_049147.1|	1_3027	165	165	100	100	165	78.79	  228
gi|50119981|ref|YP_049148.1|	1_3026	340	340	99	99	337	88.13	  607
gi|50119982|ref|YP_049149.1|	1_3025	151	151	100	100	151	90.07	  282
gi|50119983|ref|YP_049150.1|	1_3024	262	262	100	100	262	90.46	  494
gi|50119984|ref|YP_049151.1|	1_3023	383	382	99	99	379	81.53	  622
gi|50119985|ref|YP_049152.1|	1_3022	198	198	100	100	198	86.87	  355
gi|50119986|ref|YP_049153.1|	1_3021	1160	1160	100	100	1160	89.66	 2172
gi|50119987|ref|YP_049154.1|	1_3020	319	319	100	100	319	91.22	  591
gi|50119988|ref|YP_049155.1|	1_3019	129	129	99	99	128	78.91	  211
gi|50119989|ref|YP_049156.1|	1_3018	440	448	98	97	434	64.29	  519
gi|50119990|ref|YP_049157.1|	1_3017	86	86	100	100	86	88.37	  161
gi|50119991|ref|YP_049158.1|	1_3015	184	184	100	100	184	73.91	  289
gi|50119992|ref|YP_049159.1|	1_3014	232	171	72	91	166	40.96	  129
gi|50119993|ref|YP_049160.1|	1_3013	854	854	100	100	854	87.24	 1550
gi|50119994|ref|YP_049161.1|	1_3012	489	487	99	99	482	79.25	  807
gi|50119996|ref|YP_049163.1|	1_719	423	507	18	16	82	34.15	39.3
gi|50119998|ref|YP_049165.1|	1_3011	204	125	54	89	111	64.86	  164
gi|50119999|ref|YP_049166.1|	1_3007	403	407	91	91	377	35.81	  203
gi|50120000|ref|YP_049167.1|	1_3006	497	451	77	84	392	31.12	  174
gi|50120001|ref|YP_049168.1|	1_3005	654	552	71	85	479	28.81	  185
gi|50120003|ref|YP_049170.1|	1_3004	155	142	86	94	133	43.61	  129
gi|50120005|ref|YP_049172.1|	1_3001	431	386	97	67	269	49.76	  337
gi|50120006|ref|YP_049173.1|	1_3000	132	127	98	100	129	72.09	  184
gi|50120007|ref|YP_049174.1|	1_2999	447	447	100	100	447	87.25	  804
gi|50120012|ref|YP_049179.1|	1_2291	209	201	95	98	199	37.69	  153
gi|50120017|ref|YP_049184.1|	1_3196	782	688	82	97	668	31.41	  298
gi|50120018|ref|YP_049185.1|	1_3378	320	327	96	96	319	37.93	  191
gi|50120022|ref|YP_049189.1|	1_2996	113	113	100	100	113	83.19	  187
gi|50120023|ref|YP_049190.1|	1_3289	356	383	100	96	366	67.49	  488
gi|50120024|ref|YP_049191.1|	1_3157	240	230	98	100	234	71.79	  296
gi|50120025|ref|YP_049192.1|	1_3158	297	298	100	99	297	60.94	  379
gi|50120026|ref|YP_049193.1|	1_2995	235	241	99	97	234	69.66	  347
gi|50120027|ref|YP_049194.1|	1_2994	150	139	95	99	143	62.94	  179
gi|50120028|ref|YP_049195.1|	1_2993	184	201	97	89	179	70.39	  258
gi|50120029|ref|YP_049196.1|	1_2992	414	410	99	99	409	62.84	  530
gi|50120031|ref|YP_049198.1|	1_988	244	244	98	98	240	78.75	  401
gi|50120032|ref|YP_049199.1|	1_985	398	396	99	99	395	82.28	  691
gi|50120040|ref|YP_049207.1|	1_2983	548	553	100	99	548	70.99	  778
gi|50120041|ref|YP_049208.1|	1_2982	346	348	99	98	341	76.25	  537
gi|50120042|ref|YP_049209.1|	1_2981	173	173	100	100	173	67.63	  243
gi|50120043|ref|YP_049210.1|	1_2980	94	94	100	100	94	75.53	  151
gi|50120044|ref|YP_049211.1|	1_2979	596	596	100	100	596	70.97	  862
gi|50120045|ref|YP_049212.1|	1_2978	309	303	100	100	309	82.85	  528
gi|50120046|ref|YP_049213.1|	1_2977	303	306	100	99	303	71.95	  439
gi|50120047|ref|YP_049214.1|	1_2976	1227	1227	100	99	1239	49.07	  986
gi|50120048|ref|YP_049215.1|	1_2975	408	410	99	98	402	71.64	  580
gi|50120049|ref|YP_049216.1|	1_2974	229	229	100	100	229	96.51	  457
gi|50120050|ref|YP_049217.1|	1_2973	440	440	100	100	440	85.45	  764
gi|50120051|ref|YP_049218.1|	1_2972	312	311	99	100	311	77.17	  468
gi|50120052|ref|YP_049219.1|	1_2971	368	368	100	100	368	78.53	  619
gi|50120053|ref|YP_049220.1|	1_2970	439	439	100	100	439	84.74	  727
